file	sha256	relocation_section	relocation_index	target_section	offset	elf_address	file_offset	type	symbol	symbol_index	symbol_undefined	symbol_type	symbol_section	symbol_value	addend	resolved_target_functions	resolved_target_address	owners	owner_start	owner_offset	owner_extent	owner_end	owner_fde	evidence	instruction_word
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	802	.text	0x6044	0x6044	0x60a4	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_init_rx_data_queue	0x5d84	0x2c0	symbol_size	0x6250		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	860	.text	0x6264	0x6264	0x62c4	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_done_msg_2_NPU	0x6250	0x14	symbol_size	0x6368		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	863	.text	0x62e0	0x62e0	0x6340	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_done_msg_2_NPU	0x6250	0x90	symbol_size	0x6368		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	876	.text	0x6394	0x6394	0x63f4	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_stop_msg_2_NPU	0x6370	0x24	symbol_size	0x65d8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	879	.text	0x6418	0x6418	0x6478	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_stop_msg_2_NPU	0x6370	0xa8	symbol_size	0x65d8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	888	.text	0x6480	0x6480	0x64e0	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_stop_msg_2_NPU	0x6370	0x110	symbol_size	0x65d8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	891	.text	0x64ec	0x64ec	0x654c	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			send_rro_stop_msg_2_NPU	0x6370	0x17c	symbol_size	0x65d8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	915	.text	0x65e4	0x65e4	0x6644	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_hw_init_queue_bus_write	0x65e0	0x4	symbol_size	0x67d4		executable_reference	0x90000002
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	916	.text	0x65ec	0x65ec	0x664c	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_hw_init_queue_bus_write	0x65e0	0xc	symbol_size	0x67d4		executable_reference	0x39400042
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	917	.text	0x6650	0x6650	0x66b0	R_AARCH64_CALL26	npu_band_trans_bit2num	60	0	STT_FUNC	.text	0x5060	0x0	npu_band_trans_bit2num	0x5060	npu_hw_init_queue_bus_write	0x65e0	0x70	symbol_size	0x67d4		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	918	.text	0x665c	0x665c	0x66bc	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_hw_init_queue_bus_write	0x65e0	0x7c	symbol_size	0x67d4		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	921	.text	0x66d8	0x66d8	0x6738	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_hw_init_queue_bus_write	0x65e0	0xf8	symbol_size	0x67d4		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	947	.text	0x6800	0x6800	0x6860	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x2c	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	950	.text	0x6880	0x6880	0x68e0	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0xac	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	954	.text	0x68d8	0x68d8	0x6938	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x104	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	957	.text	0x6958	0x6958	0x69b8	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x184	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	975	.text	0x69f8	0x69f8	0x6a58	R_AARCH64_CALL26	npu_wifi_offload_get_ba_node_addr	131	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x224	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	982	.text	0x6a2c	0x6a2c	0x6a8c	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x258	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1002	.text	0x6b28	0x6b28	0x6b88	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_sw_init_device	0x67d4	0x354	symbol_size	0x6b70		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1007	.text	0x6bd8	0x6bd8	0x6c38	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x4	symbol_size	0x6f64		executable_reference	0x90000002
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1008	.text	0x6be8	0x6be8	0x6c48	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x14	symbol_size	0x6f64		executable_reference	0x39400041
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1016	.text	0x6cd8	0x6cd8	0x6d38	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x104	symbol_size	0x6f64		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1023	.text	0x6d28	0x6d28	0x6d88	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x154	symbol_size	0x6f64		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1036	.text	0x6e6c	0x6e6c	0x6ecc	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x298	symbol_size	0x6f64		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1043	.text	0x6f18	0x6f18	0x6f78	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_rro_init_ind_cmd_queue	0x6bd4	0x344	symbol_size	0x6f64		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1051	.text	0x6fa4	0x6fa4	0x7004	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x40	symbol_size	0x7104		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1052	.text	0x6fa8	0x6fa8	0x7008	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x44	symbol_size	0x7104		executable_reference	0x39400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1056	.text	0x7054	0x7054	0x70b4	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0xf0	symbol_size	0x7104		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1057	.text	0x7058	0x7058	0x70b8	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0xf4	symbol_size	0x7104		executable_reference	0x39400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1058	.text	0x7074	0x7074	0x70d4	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x110	symbol_size	0x7104		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1059	.text	0x7078	0x7078	0x70d8	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x114	symbol_size	0x7104		executable_reference	0x39400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1061	.text	0x70a8	0x70a8	0x7108	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x144	symbol_size	0x7104		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1062	.text	0x70ac	0x70ac	0x710c	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_irq_handler	0x6f64	0x148	symbol_size	0x7104		executable_reference	0x39400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1075	.text	0x7150	0x7150	0x71b0	R_AARCH64_CALL26	npu_band_trans_bit2num	60	0	STT_FUNC	.text	0x5060	0x0	npu_band_trans_bit2num	0x5060	npu_pci_dma_tx_data_queue	0x7104	0x4c	symbol_size	0x734c		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1078	.text	0x7238	0x7238	0x7298	R_AARCH64_ADR_PREL_PG_HI21	toHostadptPktHandle_hook	123	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_tx_data_queue	0x7104	0x134	symbol_size	0x734c		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1079	.text	0x723c	0x723c	0x729c	R_AARCH64_LDST64_ABS_LO12_NC	toHostadptPktHandle_hook	123	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			npu_pci_dma_tx_data_queue	0x7104	0x138	symbol_size	0x734c		executable_reference	0xf9400004
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1097	.text	0x73b8	0x73b8	0x7418	R_AARCH64_ADR_PREL_PG_HI21	pci_dma_rx_poll_hostadpt_ring0	90	0	STT_FUNC	.text	0x5410	0x0	pci_dma_rx_poll_hostadpt_ring0	0x5410	npu_pci_dma_sw_init_rx_queue	0x7350	0x68	symbol_size	0x73cc		executable_reference	0x90000003
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1098	.text	0x73bc	0x73bc	0x741c	R_AARCH64_ADD_ABS_LO12_NC	pci_dma_rx_poll_hostadpt_ring0	90	0	STT_FUNC	.text	0x5410	0x0	pci_dma_rx_poll_hostadpt_ring0	0x5410	npu_pci_dma_sw_init_rx_queue	0x7350	0x6c	symbol_size	0x73cc		executable_reference	0x91000063
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1515	.text	0xa2f4	0xa2f4	0xa354	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			init_rro_addr_elem_by_seid	0xa2f0	0x4	symbol_size	0xa4b8		executable_reference	0x90000002
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1516	.text	0xa304	0xa304	0xa364	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			init_rro_addr_elem_by_seid	0xa2f0	0x14	symbol_size	0xa4b8		executable_reference	0x39400040
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1517	.text	0xa3a8	0xa3a8	0xa408	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			init_rro_addr_elem_by_seid	0xa2f0	0xb8	symbol_size	0xa4b8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1520	.text	0xa424	0xa424	0xa484	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			init_rro_addr_elem_by_seid	0xa2f0	0x134	symbol_size	0xa4b8		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1548	.text	0xa72c	0xa72c	0xa78c	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0xbc	symbol_size	0xacc0		executable_reference	0x90000016
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1549	.text	0xa734	0xa734	0xa794	R_AARCH64_ADD_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0xc4	symbol_size	0xacc0		executable_reference	0x910002d6
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1550	.text	0xa754	0xa754	0xa7b4	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0xe4	symbol_size	0xacc0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1553	.text	0xa7d8	0xa7d8	0xa838	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x168	symbol_size	0xacc0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1556	.text	0xa848	0xa848	0xa8a8	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x1d8	symbol_size	0xacc0		executable_reference	0x90000017
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1559	.text	0xa8d8	0xa8d8	0xa938	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x268	symbol_size	0xacc0		executable_reference	0x394002e1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1570	.text	0xaae8	0xaae8	0xab48	R_AARCH64_CALL26	get_ecnt_npu_dev	182	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x478	symbol_size	0xacc0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1573	.text	0xab64	0xab64	0xabc4	R_AARCH64_CALL26	host_notify_npuMbox	138	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x4f4	symbol_size	0xacc0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text	1579	.text	0xac1c	0xac1c	0xac7c	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			rro_sw_init	0xa670	0x5ac	symbol_size	0xacc0		executable_reference	0x90000017
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	3	.text.unlikely	0x20	0x20	0xaf80	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x0	0x0	0x20	eh_frame_FDE	0x50	0x37c	executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	4	.text.unlikely	0x24	0x24	0xaf84	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x0	0x0	0x24	eh_frame_FDE	0x50	0x37c	executable_reference	0x90000001
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	5	.text.unlikely	0x28	0x28	0xaf88	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x0	0x0	0x28	eh_frame_FDE	0x50	0x37c	executable_reference	0x39400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	6	.text.unlikely	0x2c	0x2c	0xaf8c	R_AARCH64_LDST8_ABS_LO12_NC	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x0	0x0	0x2c	eh_frame_FDE	0x50	0x37c	executable_reference	0x39400021
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	7	.text.unlikely	0x40	0x40	0xafa0	R_AARCH64_CALL26	send_rro_done_msg_2_NPU	80	0	STT_FUNC	.text	0x6250	0x0	send_rro_done_msg_2_NPU	0x6250	unnamed@.text.unlikely+0x0	0x0	0x40	eh_frame_FDE	0x50	0x37c	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	11	.text.unlikely	0x70	0x70	0xafd0	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_tx	161	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x50	0x50	0x20	eh_frame_FDE	0xa0	0x3a0	executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mtk_pci.ko	c71b2073eeb2498c05c5e42bb5ceaf3df664cff42bf0b0740eb6152458e0857b	.rela.text.unlikely	12	.text.unlikely	0x74	0x74	0xafd4	R_AARCH64_ADR_PREL_PG_HI21	glb_npu_en_rx	137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text.unlikely+0x50	0x50	0x24	eh_frame_FDE	0xa0	0x3a0	executable_reference	0x90000001
